TYPECOM,COM,REG,DEP,CTCD,ARR,TNCC,NCC,NCCENR,LIBELLE,CAN,COMPARENT
COM,35286,53.0,35,35D,354,0,SAINT LEGER DES PRES,Saint-Léger-des-Prés,Saint-Léger-des-Prés,3506,
COM,35287,53.0,35,35D,354,0,SAINT LUNAIRE,Saint-Lunaire,Saint-Lunaire,3526,
COM,35288,53.0,35,35D,354,0,SAINT MALO,Saint-Malo,Saint-Malo,3599,
COM,35289,53.0,35,35D,352,0,SAINT MALO DE PHILY,Saint-Malo-de-Phily,Saint-Malo-de-Phily,3517,
COM,35290,53.0,35,35D,353,0,SAINT MALON SUR MEL,Saint-Malon-sur-Mel,Saint-Malon-sur-Mel,3515,
COM,35291,53.0,35,35D,354,0,SAINT MARCAN,Saint-Marcan,Saint-Marcan,3507,
COM,35292,53.0,35,35D,351,0,SAINT MARC LE BLANC,Saint-Marc-le-Blanc,Saint-Marc-le-Blanc,3501,
COM,35294,53.0,35,35D,352,0,SAINTE MARIE,Sainte-Marie,Sainte-Marie,3517,
COM,35295,53.0,35,35D,353,0,SAINT MAUGAN,Saint-Maugan,Saint-Maugan,3515,
COM,35296,53.0,35,35D,353,0,SAINT MEDARD SUR ILLE,Saint-Médard-sur-Ille,Saint-Médard-sur-Ille,3514,
COM,35297,53.0,35,35D,353,0,SAINT MEEN LE GRAND,Saint-Méen-le-Grand,Saint-Méen-le-Grand,3515,
COM,35299,53.0,35,35D,354,0,SAINT MELOIR DES ONDES,Saint-Méloir-des-Ondes,Saint-Méloir-des-Ondes,3525,
COM,35300,53.0,35,35D,351,0,SAINT M HERVE,Saint-M'Hervé,Saint-M'Hervé,3527,
COM,35302,53.0,35,35D,353,0,SAINT ONEN LA CHAPELLE,Saint-Onen-la-Chapelle,Saint-Onen-la-Chapelle,3515,
COM,35304,53.0,35,35D,351,0,SAINT OUEN DES ALLEUX,Saint-Ouen-des-Alleux,Saint-Ouen-des-Alleux,3508,
